uik;okrug;tik;voters;turnout_pct;candidates_with_pct
1933;Самарский;Новокуйбышевская городская;2167;42.73;Диянчук: 2.9%, Лескин: 30.6%, Микулов: 4.3%, Селиванов: 3.6%, Степанов: 9.8%, Томчук: 11.5%, Фетисов: 27.6%
1934;Самарский;Новокуйбышевская городская;1222;44.52;Диянчук: 1.6%, Лескин: 20.2%, Микулов: 4.2%, Селиванов: 5.0%, Степанов: 3.3%, Томчук: 4.6%, Фетисов: 53.1%
1935;Самарский;Новокуйбышевская городская;1724;54.87;Диянчук: 3.4%, Лескин: 35.8%, Микулов: 2.6%, Селиванов: 5.9%, Степанов: 10.6%, Томчук: 11.7%, Фетисов: 25.5%
1936;Самарский;Новокуйбышевская городская;1705;45.87;Диянчук: 3.3%, Лескин: 36.2%, Микулов: 3.2%, Селиванов: 4.7%, Степанов: 9.8%, Томчук: 10.0%, Фетисов: 27.0%
1937;Самарский;Новокуйбышевская городская;1159;52.46;Диянчук: 6.2%, Лескин: 32.6%, Микулов: 3.0%, Селиванов: 5.1%, Степанов: 11.3%, Томчук: 10.2%, Фетисов: 25.3%
1938;Самарский;Новокуйбышевская городская;386;66.84;Диянчук: 1.6%, Лескин: 23.6%, Микулов: 3.5%, Селиванов: 4.3%, Степанов: 9.3%, Томчук: 6.6%, Фетисов: 48.8%
1939;Самарский;Новокуйбышевская городская;705;49.36;Диянчук: 6.3%, Лескин: 37.4%, Микулов: 3.2%, Селиванов: 4.0%, Степанов: 8.1%, Томчук: 8.3%, Фетисов: 26.4%
1940;Самарский;Новокуйбышевская городская;1072;44.96;Диянчук: 4.2%, Лескин: 33.0%, Микулов: 3.7%, Селиванов: 4.6%, Степанов: 8.9%, Томчук: 11.6%, Фетисов: 28.0%
1941;Самарский;Новокуйбышевская городская;867;47.17;Диянчук: 3.4%, Лескин: 25.9%, Микулов: 3.2%, Селиванов: 3.7%, Степанов: 6.1%, Томчук: 10.3%, Фетисов: 45.2%
1942;Самарский;Новокуйбышевская городская;1489;45.80;Диянчук: 2.9%, Лескин: 34.6%, Микулов: 2.0%, Селиванов: 5.1%, Степанов: 9.4%, Томчук: 15.0%, Фетисов: 30.9%
1943;Самарский;Новокуйбышевская городская;1662;51.02;Диянчук: 2.0%, Лескин: 23.3%, Микулов: 1.3%, Селиванов: 2.2%, Степанов: 4.9%, Томчук: 6.8%, Фетисов: 56.5%
1944;Самарский;Новокуйбышевская городская;1698;47.70;Диянчук: 3.7%, Лескин: 34.4%, Микулов: 4.1%, Селиванов: 5.3%, Степанов: 7.8%, Томчук: 11.5%, Фетисов: 25.8%
1945;Самарский;Новокуйбышевская городская;871;46.15;Диянчук: 4.0%, Лескин: 33.8%, Микулов: 1.7%, Селиванов: 3.7%, Степанов: 9.7%, Томчук: 13.4%, Фетисов: 29.1%
1946;Самарский;Новокуйбышевская городская;1487;42.77;Диянчук: 3.8%, Лескин: 32.8%, Микулов: 2.4%, Селиванов: 3.6%, Степанов: 9.8%, Томчук: 12.9%, Фетисов: 27.2%
1947;Самарский;Новокуйбышевская городская;1558;53.79;Диянчук: 5.1%, Лескин: 31.6%, Микулов: 4.5%, Селиванов: 4.2%, Степанов: 10.1%, Томчук: 12.2%, Фетисов: 26.9%
1948;Самарский;Новокуйбышевская городская;1702;47.30;Диянчук: 4.1%, Лескин: 30.9%, Микулов: 4.0%, Селиванов: 5.0%, Степанов: 9.2%, Томчук: 10.6%, Фетисов: 28.6%
1949;Самарский;Новокуйбышевская городская;1661;53.88;Диянчук: 4.5%, Лескин: 36.2%, Микулов: 4.1%, Селиванов: 4.6%, Степанов: 9.1%, Томчук: 12.8%, Фетисов: 22.2%
1950;Самарский;Новокуйбышевская городская;1108;48.65;Диянчук: 3.0%, Лескин: 31.7%, Микулов: 2.6%, Селиванов: 4.8%, Степанов: 10.4%, Томчук: 10.8%, Фетисов: 27.6%
1951;Самарский;Новокуйбышевская городская;1566;55.30;Диянчук: 4.0%, Лескин: 31.7%, Микулов: 3.4%, Селиванов: 4.8%, Степанов: 8.7%, Томчук: 13.1%, Фетисов: 28.6%
1952;Самарский;Новокуйбышевская городская;1873;54.73;Диянчук: 3.9%, Лескин: 34.6%, Микулов: 3.6%, Селиванов: 5.4%, Степанов: 7.8%, Томчук: 11.4%, Фетисов: 26.5%
2501;Самарский;Самара, Железнодорожная;1740;29.60;Диянчук: 3.7%, Лескин: 9.7%, Микулов: 3.1%, Селиванов: 1.9%, Степанов: 7.4%, Томчук: 9.7%, Фетисов: 61.8%
2502;Самарский;Самара, Железнодорожная;1291;29.51;Диянчук: 3.4%, Лескин: 14.4%, Микулов: 3.4%, Селиванов: 4.7%, Степанов: 6.8%, Томчук: 5.8%, Фетисов: 57.2%
2503;Самарский;Самара, Железнодорожная;1143;65.27;Диянчук: 2.4%, Лескин: 14.9%, Микулов: 2.8%, Селиванов: 4.2%, Степанов: 5.8%, Томчук: 9.0%, Фетисов: 57.8%
2504;Самарский;Самара, Железнодорожная;2077;56.67;Диянчук: 3.1%, Лескин: 13.8%, Микулов: 2.4%, Селиванов: 4.0%, Степанов: 5.9%, Томчук: 11.1%, Фетисов: 59.8%
2505;Самарский;Самара, Железнодорожная;2492;44.06;Диянчук: 4.0%, Лескин: 18.0%, Микулов: 2.7%, Селиванов: 4.2%, Степанов: 7.5%, Томчук: 17.9%, Фетисов: 42.7%
2506;Самарский;Самара, Железнодорожная;1544;53.50;Диянчук: 4.1%, Лескин: 17.1%, Микулов: 2.3%, Селиванов: 5.2%, Степанов: 5.9%, Томчук: 11.4%, Фетисов: 49.1%
2507;Самарский;Самара, Железнодорожная;2772;37.77;Диянчук: 4.6%, Лескин: 22.2%, Микулов: 2.9%, Селиванов: 5.4%, Степанов: 9.4%, Томчук: 18.1%, Фетисов: 33.9%
2508;Самарский;Самара, Железнодорожная;2050;45.51;Диянчук: 4.4%, Лескин: 16.8%, Микулов: 2.7%, Селиванов: 4.5%, Степанов: 7.6%, Томчук: 10.2%, Фетисов: 51.5%
2509;Самарский;Самара, Железнодорожная;2491;51.43;Диянчук: 2.5%, Лескин: 16.3%, Микулов: 2.2%, Селиванов: 4.5%, Степанов: 7.7%, Томчук: 14.8%, Фетисов: 49.5%
2510;Самарский;Самара, Железнодорожная;1744;51.95;Диянчук: 4.3%, Лескин: 18.1%, Микулов: 2.8%, Селиванов: 4.4%, Степанов: 7.7%, Томчук: 10.3%, Фетисов: 49.0%
2511;Самарский;Самара, Железнодорожная;1636;48.17;Диянчук: 4.4%, Лескин: 17.3%, Микулов: 2.7%, Селиванов: 5.2%, Степанов: 7.7%, Томчук: 11.9%, Фетисов: 46.7%
2512;Самарский;Самара, Железнодорожная;2061;41.87;Диянчук: 4.1%, Лескин: 19.7%, Микулов: 3.7%, Селиванов: 6.8%, Степанов: 10.8%, Томчук: 15.3%, Фетисов: 34.8%
2513;Самарский;Самара, Железнодорожная;2177;53.97;Диянчук: 2.3%, Лескин: 13.7%, Микулов: 2.0%, Селиванов: 4.3%, Степанов: 5.8%, Томчук: 12.0%, Фетисов: 59.8%
2514;Самарский;Самара, Железнодорожная;1858;55.44;Диянчук: 3.9%, Лескин: 16.3%, Микулов: 2.5%, Селиванов: 4.2%, Степанов: 6.4%, Томчук: 9.4%, Фетисов: 55.0%
2515;Самарский;Самара, Железнодорожная;1417;52.51;Диянчук: 4.3%, Лескин: 17.1%, Микулов: 3.4%, Селиванов: 4.4%, Степанов: 7.5%, Томчук: 9.4%, Фетисов: 49.6%
2516;Самарский;Самара, Железнодорожная;2409;54.55;Диянчук: 3.2%, Лескин: 16.7%, Микулов: 3.5%, Селиванов: 3.8%, Степанов: 8.4%, Томчук: 11.6%, Фетисов: 48.9%
2517;Самарский;Самара, Железнодорожная;1320;48.03;Диянчук: 3.5%, Лескин: 14.3%, Микулов: 2.4%, Селиванов: 6.8%, Степанов: 7.3%, Томчук: 8.0%, Фетисов: 52.8%
2518;Самарский;Самара, Железнодорожная;1262;37.80;Диянчук: 4.2%, Лескин: 22.4%, Микулов: 5.7%, Селиванов: 6.3%, Степанов: 10.9%, Томчук: 10.5%, Фетисов: 35.2%
2519;Самарский;Самара, Железнодорожная;2574;46.66;Диянчук: 1.7%, Лескин: 16.9%, Микулов: 2.3%, Селиванов: 2.8%, Степанов: 7.2%, Томчук: 14.2%, Фетисов: 52.3%
2520;Самарский;Самара, Железнодорожная;1674;47.73;Диянчук: 3.2%, Лескин: 17.4%, Микулов: 2.9%, Селиванов: 5.1%, Степанов: 6.5%, Томчук: 2.4%, Фетисов: 57.5%
2521;Самарский;Самара, Железнодорожная;2089;39.11;Диянчук: 5.1%, Лескин: 20.2%, Микулов: 4.0%, Селиванов: 5.4%, Степанов: 10.2%, Томчук: 15.9%, Фетисов: 35.1%
2522;Самарский;Самара, Железнодорожная;2114;44.94;Диянчук: 5.2%, Лескин: 13.2%, Микулов: 1.6%, Селиванов: 4.2%, Степанов: 8.2%, Томчук: 13.6%, Фетисов: 53.0%
2523;Самарский;Самара, Железнодорожная;1761;41.40;Диянчук: 3.6%, Лескин: 18.9%, Микулов: 3.7%, Селиванов: 6.7%, Степанов: 8.5%, Томчук: 12.9%, Фетисов: 40.6%
2524;Самарский;Самара, Железнодорожная;1900;39.95;Диянчук: 5.0%, Лескин: 18.3%, Микулов: 4.6%, Селиванов: 7.2%, Степанов: 9.0%, Томчук: 14.5%, Фетисов: 34.4%
2525;Самарский;Самара, Железнодорожная;1335;46.82;Диянчук: 2.7%, Лескин: 13.4%, Микулов: 3.0%, Селиванов: 5.0%, Степанов: 6.2%, Томчук: 7.5%, Фетисов: 56.3%
2526;Самарский;Самара, Железнодорожная;2092;41.78;Диянчук: 3.5%, Лескин: 17.6%, Микулов: 3.8%, Селиванов: 5.6%, Степанов: 9.7%, Томчук: 10.9%, Фетисов: 43.4%
2527;Самарский;Самара, Железнодорожная;1301;54.50;Диянчук: 4.0%, Лескин: 13.5%, Микулов: 3.2%, Селиванов: 4.4%, Степанов: 8.9%, Томчук: 9.3%, Фетисов: 52.6%
2528;Самарский;Самара, Железнодорожная;2106;48.24;Диянчук: 3.9%, Лескин: 10.8%, Микулов: 1.8%, Селиванов: 4.1%, Степанов: 3.7%, Томчук: 12.0%, Фетисов: 57.6%
2529;Самарский;Самара, Железнодорожная;2028;46.40;Диянчук: 3.7%, Лескин: 17.3%, Микулов: 3.4%, Селиванов: 4.9%, Степанов: 8.4%, Томчук: 9.9%, Фетисов: 48.5%
2530;Самарский;Самара, Железнодорожная;1639;42.59;Диянчук: 3.9%, Лескин: 14.6%, Микулов: 2.3%, Селиванов: 2.6%, Степанов: 7.0%, Томчук: 8.9%, Фетисов: 55.2%
2531;Самарский;Самара, Железнодорожная;1582;54.24;Диянчук: 4.9%, Лескин: 15.0%, Микулов: 3.3%, Селиванов: 3.9%, Степанов: 9.0%, Томчук: 10.5%, Фетисов: 50.7%
2532;Самарский;Самара, Железнодорожная;1856;48.01;Диянчук: 4.9%, Лескин: 15.3%, Микулов: 2.6%, Селиванов: 5.4%, Степанов: 10.3%, Томчук: 9.9%, Фетисов: 46.4%
2534;Самарский;Самара, Железнодорожная;1538;51.76;Диянчук: 3.5%, Лескин: 12.8%, Микулов: 3.4%, Селиванов: 5.0%, Степанов: 6.0%, Томчук: 11.2%, Фетисов: 55.5%
2535;Самарский;Самара, Железнодорожная;2076;46.44;Диянчук: 4.5%, Лескин: 17.1%, Микулов: 2.7%, Селиванов: 5.6%, Степанов: 8.0%, Томчук: 13.7%, Фетисов: 44.6%
2536;Самарский;Самара, Железнодорожная;2308;43.33;Диянчук: 3.5%, Лескин: 17.8%, Микулов: 3.5%, Селиванов: 5.2%, Степанов: 7.9%, Томчук: 14.5%, Фетисов: 44.5%
2537;Самарский;Самара, Железнодорожная;1295;47.64;Диянчук: 4.2%, Лескин: 15.7%, Микулов: 4.2%, Селиванов: 3.7%, Степанов: 6.8%, Томчук: 17.2%, Фетисов: 41.5%
2538;Самарский;Самара, Железнодорожная;2081;49.78;Диянчук: 5.2%, Лескин: 16.0%, Микулов: 2.8%, Селиванов: 4.9%, Степанов: 6.8%, Томчук: 10.6%, Фетисов: 48.1%
2539;Самарский;Самара, Железнодорожная;1844;46.04;Диянчук: 4.7%, Лескин: 18.4%, Микулов: 2.4%, Селиванов: 5.4%, Степанов: 8.5%, Томчук: 15.9%, Фетисов: 42.0%
2540;Самарский;Самара, Железнодорожная;1705;41.82;Диянчук: 7.3%, Лескин: 14.2%, Микулов: 8.7%, Селиванов: 8.8%, Степанов: 8.3%, Томчук: 11.1%, Фетисов: 36.6%
2541;Самарский;Самара, Железнодорожная;2311;40.03;Диянчук: 3.1%, Лескин: 15.5%, Микулов: 3.4%, Селиванов: 3.8%, Степанов: 7.8%, Томчук: 10.9%, Фетисов: 50.8%
2542;Самарский;Самара, Железнодорожная;2494;60.83;Диянчук: 2.2%, Лескин: 9.9%, Микулов: 2.4%, Селиванов: 3.4%, Степанов: 4.3%, Томчук: 5.5%, Фетисов: 68.0%
2543;Самарский;Самара, Железнодорожная;128;17.19;Диянчук: 0.0%, Лескин: 18.2%, Микулов: 0.0%, Селиванов: 9.1%, Степанов: 9.1%, Томчук: 13.6%, Фетисов: 50.0%
